word,vocab_rank,semantic_rank,zone,pc1,pc2
bap,5111,34530,red,0.17135988275784234,-0.04192679652720871
baptised,5112,39125,red,0.1250320496116046,-0.10144796343806617
baptism,5113,15660,red,-0.09519718263925754,0.04130684083235727
baptismal,5114,7217,red,0.02410831752654351,0.06720372727012802
baptisms,5115,63189,red,0.05133484312974477,0.10425215183029174
baptist,5116,2614,red,-0.2100601729971235,-0.26146194094812936
baptista,5117,29102,red,0.13434735860884092,-0.1254416484608884
baptiste,5118,39193,red,0.11636814335853525,-0.24771858382359474
baptists,5119,58637,red,-0.07223163554016283,0.07495901300728067
baptized,5120,40376,red,0.014125424767484586,-0.12673955042882118
baqer,5121,53825,red,0.15232692639287945,-0.03226404018175781
baqir,5122,48951,red,0.17872563681774134,-0.07427618190786345
baqouba,5123,41539,red,0.02033342430318678,-0.07704654459114924
baquba,5124,23720,red,-0.012842746949476342,-0.04079875739591029
baqubah,5125,36046,red,0.09968043450828215,0.012962088503116628
bar,5126,2014,red,-0.39108752445687783,-0.16658885853009406
bara,5127,52621,red,0.1867112808204113,-0.05757993606812901
barack,5128,25578,red,-0.3934047324669791,-0.16258967021990492
baradar,5129,31585,red,0.02922310207776915,-0.04261150145326843
baradei,5130,52057,red,0.1506681145025418,-0.020870728043067686
baraja,5131,31396,red,0.12136923035611201,-0.07874190049656853
barajas,5132,13895,red,0.1498267680223019,-0.1281168434797427
barak,5133,44185,red,-0.2256147073739269,-0.12246067207661698
baraka,5134,43473,red,0.2019068341589582,-0.09670107177969443
barakaat,5135,38349,red,0.06186068213944267,0.018002616064094003
barakat,5136,19574,red,0.1845591571618364,-0.16153073763227668
baramulla,5137,35007,red,0.0832228321866084,0.001948080798097221
baran,5138,69472,red,0.1862714132762021,-0.15497351298812614
barangay,5139,7926,red,0.022714245068515024,-0.047595163459641814
barangays,5140,63714,red,0.029455812876795547,0.08962067782295047
barat,5141,56066,red,0.2165244705016904,-0.09976981589415625
barb,5142,15844,red,0.15603954405970158,-0.0695163399945244
barba,5143,69913,red,0.29246337940663003,-0.12031296819600971
barbadian,5144,66132,red,0.08195238822450775,-0.031296082815487104
barbados,5145,22001,red,-0.10346297941269754,-0.2424982257502624
barbara,5146,6593,red,-0.18010282462081867,-0.4435711011994283
barbarian,5147,66866,red,0.017755920278729093,0.02329153846967567
barbarians,5148,39698,red,-0.0034232116243176785,-0.00355212020611686
barbaric,5149,63971,red,-0.05346366233417459,0.19621888755739345
barbarism,5150,43233,red,0.0987653835327523,0.2216036531050184
barbarity,5151,45191,red,0.13358570263178143,0.2648513681219413
barbaro,5152,60312,red,0.10766648277056456,-0.10684479647318221
barbarossa,5153,18679,red,0.07928561409447088,-0.08476170170056446
barbarous,5154,67002,red,0.08395113600748488,0.25983932133335397
barbary,5155,10312,red,0.08366638091966194,-0.0004805451866817039
barbecue,5156,19103,red,-0.12628019931794848,0.0005593805966188159
barbecued,5157,57949,red,0.12714380442942685,0.17810224747259004
barbecues,5158,62492,red,0.03810345615336723,0.14067313002656423
barbed,5159,2407,red,-0.1283468718921143,0.13902964842642362
barbell,5160,8951,red,0.16989336199329425,0.07048912630736691
barber,5161,22394,red,-0.08618361364342676,-0.29024514669088775
barbera,5162,59597,red,0.105834604640915,-0.13502768731710363
barberini,5163,37777,red,0.14475835844583704,-0.02524227192537779
barbero,5164,63548,red,0.1983396560923855,-0.09361882480036557
barbers,5165,39405,red,0.10132891719220471,0.0007895621305605799
barbershop,5166,19158,red,0.08631102685345217,0.026302873088387916
barbican,5167,440,yellow,0.10865072749814574,0.009299639817120509
barbie,5168,59067,red,-0.02233000423812041,0.015967844073474655
barbieri,5169,54152,red,0.20654145873605592,-0.13131871191947322
barbiturates,5170,49018,red,0.08528277197708238,0.13062649567467877
barbora,5171,43040,red,0.14942800982147245,-0.013399669602240127
barbosa,5172,46837,red,0.18026949704800724,-0.22859501510755936
barbour,5173,42789,red,0.03774335706052186,-0.2338507908393186
barbra,5174,32817,red,0.10099880956413948,-0.08162317276808888
barbs,5175,53589,red,0.008208456663167621,0.13641996833685754
barbuda,5176,25432,red,0.06305107737647697,-0.11015985646966396
barca,5177,32153,red,-0.005154664083284495,-0.06598760479916572
barcelona,5178,7623,red,-0.27561223387948475,-0.23279157479619378
barclay,5179,6286,red,0.08100366258758711,-0.303736361251677
barclays,5180,6697,red,-0.08610251227862206,-0.20039074120908404
barco,5181,42067,red,0.17188465573681563,-0.09652035374994151
barcode,5182,30848,red,0.11447325915558852,0.191534260219267
bard,5183,10203,red,0.07453742395343209,-0.15346124568868652
bardem,5184,67553,red,0.16270359564844855,-0.05003179041316157
bardot,5185,39473,red,0.0973799466286696,-0.044570013170167545
bards,5186,54802,red,0.1500492874517805,0.141159089994596
bare,5187,7591,red,-0.2754031120605419,0.14438879826680878
bared,5188,29087,red,0.01776671132473765,0.0447367812265172
barefoot,5189,59178,red,-0.004817274151377372,-0.01613125443417908
bareilly,5190,35649,red,0.14804437613667004,0.044172437060453915
barely,5191,4466,red,-0.4594958720648992,-0.042219416765022354
barenaked,5192,58024,red,0.12565573814764816,0.053661781528163414
barenboim,5193,62048,red,0.10079167248002165,-0.06994096959032134
barents,5194,28585,red,0.009081322708640925,0.011532724707266523
bares,5195,69031,red,0.23970350155669215,0.02785900185456474
baresi,5196,49680,red,0.14382303671857236,0.001178998333924759
barest,5197,45207,red,0.04409330009729846,0.17941668801954394
barfield,5198,37840,red,0.19985812089002108,-0.10122632298241918
bargain,5199,15470,red,-0.323471459167836,0.01646187113731654
bargained,5200,61991,red,0.054154176940581514,0.09432840821663013
bargaining,5201,26069,red,-0.32942586661958323,0.06279220739063779
bargains,5202,55434,red,-0.16299115646995807,0.08133152715207125
barge,5203,1590,red,-0.10035764224054168,-0.052168609282548455
barged,5204,33059,red,0.1563814080669891,-0.012176257185394342
barger,5205,60131,red,0.28229609976938386,-0.16657301855583134
barges,5206,4624,red,-0.0782193743701137,0.05959739922019422
barghouti,5207,41040,red,0.019046711186688763,-0.020580116505530544
barghuti,5208,30332,red,0.10079488614959926,0.028489013461765158
barham,5209,64950,red,0.18965845294980577,-0.19860051301681073
barhoum,5210,62656,red,0.13256801541503854,-0.044962012055478014
bari,5211,47946,red,0.062455271273312456,-0.22782381589539782
baring,5212,35274,red,0.00794227647214963,-0.07330493915404188
barings,5213,6502,red,-0.06334396245397432,-0.13279449570932705
barisal,5214,57757,red,0.10422062814073756,0.004132161051372797
barisan,5215,36406,red,0.06391718964276266,0.019038384530350123
baritone,5216,31999,red,0.04493321744602627,-0.09536489374349971
barium,5217,36112,red,0.12206682979793435,0.21551783037886754
bark,5218,6462,red,-0.10851853694545577,0.17253286388742592
barked,5219,31524,red,0.1861001869929569,0.03711225570531104
barker,5220,21101,red,-0.01465780564083848,-0.39910355584007223
barking,5221,5729,red,-0.028573545649837825,0.059384351199377655
barkley,5222,24161,red,-0.023208578126195475,-0.2079565933192091
barks,5223,28161,red,0.12421305983063977,0.01890119830309843
barksdale,5224,17395,red,0.09135543461160017,-0.14259858643003687
barletta,5225,59947,red,0.19899770717436968,-0.09330901730303326
barley,5226,20333,red,-0.012526772729313466,0.02635709197872678
barloon,5227,67316,red,0.1514473342286506,-0.16616045975086963
barlow,5228,10065,red,0.08541786225642808,-0.36789452556268276
barman,5229,66693,red,0.2027554946838528,-0.08986827733693455
barn,5230,289,green,-0.13031790931553508,-0.08791010289665721
barna,5231,57661,red,0.21113666834299738,-0.12504173100136073
barnabas,5232,15491,red,0.1613449123584206,-0.17323544004878408
barnaby,5233,38002,red,0.17906479375290912,-0.19805927940566234
barnacle,5234,37844,red,0.17067531961476978,0.06410609620893075
barnacles,5235,40092,red,0.11809300591751333,0.18399953343914832
barnard,5236,7513,red,0.028533069715501923,-0.27125420053386107
barnes,5237,4629,red,-0.17268510044335444,-0.47006538448060275
barnet,5238,6476,red,0.09755370338979687,-0.1572127891312117
barnett,5239,57082,red,-0.026371658392451244,-0.3945842684347964
barney,5240,7069,red,-0.10219956094711356,-0.28272465797749
barneys,5241,12043,red,0.02783562115953497,-0.012386540406325787
barnhart,5242,68657,red,0.11849626130501782,-0.1554859301368727
barnicle,5243,35835,red,0.09912748672914225,-0.04903493047462937
barnier,5244,54325,red,0.04283847788308145,-0.09055062374502959
barns,5245,2452,red,-0.0008398017382381974,0.024402123362279437
barnsley,5246,13947,red,0.041657117369281904,-0.19394225432987425
barnstable,5247,28951,red,0.1480361314294908,-0.10771966048611616
barnstaple,5248,30825,red,0.1836741541556968,-0.016974262277540106
barnstorming,5249,48141,red,0.05488926674513351,0.13192370450835694
barnum,5250,26516,red,0.12214011576099547,-0.11372418593791248
barnwell,5251,26438,red,0.23060078057094113,-0.16669873617542194
barnyard,5252,64816,red,0.1284223623916509,0.19294158730389535
baroda,5253,25617,red,0.09599260255353399,-0.028937485135339603
barometer,5254,19835,red,-0.13561261072637693,0.07057697486400528
barometers,5255,54629,red,0.08812357990847357,0.1764150373159853
barometric,5256,28989,red,-0.007793600655386932,0.10148587051058651
baron,5257,7021,red,-0.08703125712323459,-0.37516453830297575
barone,5258,42105,red,0.17895779434986556,-0.1870822140784962
baroness,5259,19521,red,0.11000880523594068,-0.2454376462675009
baronet,5260,6098,red,0.03812162067998116,-0.22270026797987058
baronetage,5261,26287,red,-0.02136425219515152,0.035475567659114186
baronetcy,5262,12325,red,0.10084479327671303,-0.12922982139847666
baronets,5263,27041,red,0.15647044378483319,-0.04100828380892053
baronial,5264,5075,red,0.08243337909814571,0.11318518101099553
baronies,5265,24009,red,0.10754474442683348,0.11757311934341944
barons,5266,25106,red,-0.07008428574952082,-0.04489343157678448
barony,5267,2889,red,0.03858038570874525,-0.03277000061911743
baroque,5268,421,yellow,-0.122166728332307,0.08017941961043223
baros,5269,61056,red,0.10825064908275492,-0.08319153514992984
barot,5270,36823,red,0.11627086459467241,-0.04832610989673899
barque,5271,9845,red,0.2114685315772374,-0.012755577740721296
barr,5272,15979,red,-0.026829886507242405,-0.32619447178472977
barra,5273,32353,red,0.1644412725572352,-0.1309087548178742
barrack,5274,8311,red,0.08954928115662461,-0.09504311783491196
barracks,5275,370,yellow,-0.18399617470506263,-0.1350994846620244
barracuda,5276,42416,red,0.12768244948067267,0.06313909202496934
barragan,5277,31044,red,0.2110019881260701,-0.07117052750361233
barrage,5278,7109,red,-0.22872181502274122,0.029408494957625982
barrages,5279,34719,red,-0.009481963901784353,0.15585586019704392
barranquilla,5280,44629,red,0.13286914938204256,-0.012223363671835819
barrasso,5281,63419,red,0.16705786332687345,-0.06341655034385868
barratt,5282,50691,red,0.19393408728018405,-0.12498261590122767
barre,5283,25901,red,-0.00027126908346024965,-0.13571697667327806
barred,5284,5517,red,-0.3503553296847453,-0.09449862261794563
barrel,5285,6192,red,-0.2845225938546742,0.055791774659635016
barreled,5286,43472,red,0.04304280671833842,0.02919971225302247
barreling,5287,47162,red,0.09155149277386701,0.12599054900875806
barrels,5288,15751,red,-0.289645228784456,0.021430403508336263
barren,5289,11230,red,-0.1319167239905165,0.12210345750161013
barrens,5290,25897,red,0.09644967925244527,0.0650670852909666
barrera,5291,48868,red,0.13313652307046903,-0.17467140937320777
barreto,5292,69173,red,0.17151592748284364,-0.20233397477198772
barrett,5293,18996,red,-0.05404357254374302,-0.4428949651149988
barricade,5294,4382,red,-0.012598974697623395,0.0791311215767135
barricaded,5295,8350,red,-0.010910181602242428,-0.005414695298953283
barricades,5296,2574,red,-0.1315483923918344,0.06296543459618821
barrichello,5297,58843,red,-0.02457558602179894,-0.11731417045822967
barrick,5298,23317,red,0.1111834805782539,-0.10934486275053758
barrie,5299,23295,red,0.11839438027635768,-0.2946579367514379
barrientos,5300,46273,red,0.2200726283668946,-0.11932082480616074
barrier,5301,2651,red,-0.3660014620106605,0.0726202204948324
barriers,5302,2800,red,-0.38044522791602076,0.15909206708186618
barring,5303,20737,red,-0.3233214587839861,0.057609382974984816
barringer,5304,26154,red,0.23581546225605016,-0.10299116820355
barrington,5305,5313,red,0.10682827344619267,-0.23649888086076684
barrio,5306,21106,red,0.04194646297861522,-0.050466873607224426
barrionuevo,5307,19552,red,0.10958218281881722,-0.03722226321922232
barrios,5308,62183,red,0.08759910586757406,-0.19510447880764994
barris,5309,61938,red,0.19270919203510534,-0.06642722895117555
barrister,5310,46965,red,0.06039522883987709,-0.1842779129027348
barristers,5311,39961,red,0.07041565635489157,0.08692260479295368
barron,5312,30428,red,0.06438471777589612,-0.37681716429080236
barroom,5313,39209,red,0.12631823582360296,0.22319944524647273
barros,5314,52244,red,0.11470520553094782,-0.2181505581398969
barroso,5315,58375,red,-0.09848618383553212,-0.12347285348335744
barrot,5316,66319,red,0.09626529193013514,-0.08845591932703942
barrow,5317,11340,red,0.010474341420359195,-0.2736716199941508
barrows,5318,4261,red,0.14973835017767342,-0.13568862502284643
barry,5319,13094,red,-0.2073799509332995,-0.4718559343483446
barrymore,5320,52067,red,0.10459758680955074,-0.12892850912278983
bars,5321,3294,red,-0.38324868319357475,0.02300215172941022
barshefsky,5322,43695,red,0.04426649245254099,-0.0893302642659625
barstow,5323,25777,red,0.19993598466997614,-0.12755380185724013
bart,5324,17167,red,-0.019076842472409414,-0.3035106695995375
bartels,5325,54174,red,0.2687782387594989,-0.14640113723908904
bartender,5326,20513,red,0.06681092243426899,-0.160542809215241
bartenders,5327,23841,red,0.0595310493067436,0.16818737003150866
barter,5328,67930,red,-0.051585421068666475,0.113346397082927
bartering,5329,69823,red,0.10876417371926403,0.28461269435828357
barth,5330,28096,red,0.17499142111308133,-0.23829235013077157
barthez,5331,59942,red,0.06697915437406132,-0.03679263657140122
bartholomew,5332,20707,red,0.051840943858492784,-0.23140424946289326
bartle,5333,20855,red,0.14687997377875128,-0.1222583946491264
bartlet,5334,8948,red,0.1994959980651232,-0.0453533776160353
bartlett,5335,20389,red,-0.01686502292100001,-0.35299899631876164
bartley,5336,51965,red,0.2248028762822256,-0.18225229752310432
bartok,5337,20690,red,0.17594346070581593,0.02465271913478125
bartoli,5338,36887,red,0.08601409088365783,-0.07701194688802705
bartolo,5339,43984,red,0.1536007698299048,-0.07870583330363459
bartolome,5340,21546,red,0.18261502650251815,-0.11449220617834849
bartolomeo,5341,11900,red,0.21513559555985454,-0.0743757791536632
barton,5342,8627,red,-0.052044026664939576,-0.4250033390719932
bartow,5343,28064,red,0.18411520719342236,-0.12146667555072127
bartram,5344,46498,red,0.18308095556971915,-0.10601816444146013
bartz,5345,43826,red,0.09355194884072447,-0.06721679881582383
baru,5346,14171,red,0.10918427583390501,-0.0491000357989286
baruch,5347,36285,red,0.10484148007726377,-0.1708934284137805
barwick,5348,56309,red,0.15132167809757036,-0.17050987879048227
baryshnikov,5349,24503,red,0.14306978775394427,0.006467324864187966
barzak,5350,13696,red,0.007440965804791016,-0.06608387364248569
barzan,5351,16099,red,0.09963831590514166,-0.10658206530847152
barzani,5352,57233,red,0.07629301166060692,-0.07470625198742044
bas,5353,21319,red,0.10345113816641031,-0.11051744122317561
basal,5354,11320,red,-0.05977397805875078,0.14657771310582332
basalt,5355,3402,red,0.045499951568894054,0.13328311976869464
basaltic,5356,32692,red,0.09436477266609992,0.18313529310293913
basayev,5357,30295,red,-0.024900708105739536,-0.03959941864720847
base,5358,1208,yellow,-0.48900872706673937,-0.11030279278033345
baseball,5359,9973,red,-0.41610223871874996,-0.16346396469099153
baseballs,5360,54006,red,0.05187509700079752,0.11881453415218576
based,5361,2406,red,-0.5604413068552808,-0.20115828120239038
basel,5362,12188,red,-0.10689143620340347,-0.17353142070109645
baseless,5363,42991,red,-0.07614685479622516,0.09439035364330156
baseline,5364,26834,red,-0.18227247299032737,0.06350623243699159
baseman,5365,37030,red,-0.07732508714213464,-0.2704382281223727
basemen,5366,63277,red,0.07448056981047065,0.03268933393857997
basement,5367,129,green,-0.26946897867040603,-0.03171445045175586
basements,5368,5698,red,-0.02414406352666876,0.16457791985633216
baserunners,5369,49025,red,0.09305556820668266,0.10974245923117633
bases,5370,14023,red,-0.4268451052518727,-0.03280599451224679
basescu,5371,66817,red,0.02528021297341844,-0.031224814964799657
baset,5372,47375,red,0.10019868794011282,-0.0063632334114571655
basf,5373,22214,red,0.0037514553014257254,0.00004968162108848987
bash,5374,34186,red,-0.03982235191909816,-0.04938495205610426
basha,5375,63975,red,0.27776166736404306,-0.16064739692256644
bashar,5376,63407,red,-0.031194272884049103,-0.11447769568151615
bashary,5377,40719,red,0.07900247958996574,0.03446931692005491
bashed,5378,62273,red,0.14264643905130486,0.055042443517116464
bashful,5379,56757,red,0.21616125527738864,0.17182747676325888
bashing,5380,64860,red,-0.057194362183975674,0.13389064961845704
bashir,5381,31283,red,-0.10223179246419875,-0.22394030249394456
bashkortostan,5382,52293,red,0.10320128067158213,0.02210488120094996
basic,5383,3426,red,-0.5405116277357639,0.149322154395524
basically,5384,9298,red,-0.5287514616825132,0.11726730203008094
basics,5385,30705,red,-0.21040934081580892,0.1624931216472274
basie,5386,42335,red,0.1075212571110062,-0.09533462336306056
basij,5387,62178,red,0.04872723121618459,-0.01878974431442111
basil,5388,14862,red,-0.026123500580949092,-0.1972043078547074
basilan,5389,24083,red,-0.027742765283781622,-0.07115429817423523
basildon,5390,20866,red,0.1596770677426426,-0.004362381240362329
basile,5391,65787,red,0.1908097332774226,-0.14028939986644773
basilica,5392,337,yellow,-0.09917252159502515,-0.073373840789944
basilio,5393,55349,red,0.21838386168895943,-0.12818068904989843
basin,5394,3314,red,-0.2315176062707448,-0.04469144925726037
basing,5395,31888,red,-0.1726315487772745,0.15411333161514124
basinger,5396,53152,red,0.13843408944348964,-0.07022745122852651
basingstoke,5397,10139,red,0.14040495312107198,-0.044538562442232935
basins,5398,20613,red,-0.035637474308202355,0.1294922349737167
basis,5399,28489,red,-0.557665976525354,0.015738687623807826
basit,5400,34402,red,0.1636944259013585,-0.010272337531013299
bask,5401,35461,red,0.07100149934592248,0.15862017184344165
basked,5402,55235,red,0.15041820850696824,0.028674038896089125
basket,5403,24482,red,-0.23251862603858525,-0.026225081845380076
basketball,5404,11489,red,-0.3613984580931777,-0.2554044073912078
baskets,5405,37421,red,-0.14357309588014933,0.04081169086684416
baskin,5406,62742,red,0.18688917804479155,-0.11648343137515949
basking,5407,16722,red,-0.0028350587467332053,0.11158297560419206
basle,5408,21521,red,0.11815487869119735,-0.019404712014995502
basler,5409,40953,red,0.17783418442615634,-0.09630338691840687
basmati,5410,47735,red,0.09771633150720091,0.07181820196274828
basque,5411,14029,red,-0.2227823418980491,-0.03948589961515523
basques,5412,37642,red,0.007087271223149675,0.10273016721219992
basquiat,5413,44460,red,0.1602016611526719,-0.00030739018689832846
basra,5414,16246,red,-0.18504892745339055,-0.05310536821173614
bass,5415,10387,red,-0.2103662240409479,-0.21603171174168959
bassa,5416,18355,red,0.20600397190052894,0.008747040903210025
bassam,5417,32715,red,0.17296719351692114,-0.07936161168669378
bassem,5418,56873,red,0.15874371880654398,-0.1360632491691656
basses,5419,29270,red,0.12237127282337797,0.10215394267126521
basset,5420,25472,red,0.1285489890804187,-0.10209923676304464
bassett,5421,42650,red,0.1414039017265272,-0.2894338086967046
bassey,5422,44672,red,0.20052665255206611,-0.08368995270435621
bassist,5423,20941,red,-0.02551942467155082,-0.31621852517451843
basso,5424,15843,red,0.033158772085378714,-0.1094174492070513
basson,5425,34163,red,0.11779036886301597,-0.07179924108775244
bassoon,5426,20987,red,0.13971760935616587,0.027891351676925573
basta,5427,38218,red,0.18407321000850954,-0.0229814891391509
bastard,5428,35517,red,0.06945447147470284,0.05245019138283317
bastards,5429,40872,red,0.12102557429669096,0.12018267577721956
basten,5430,58174,red,0.038363234121521164,-0.08882031961026984
basterds,5431,42112,red,0.11770297963912212,-0.030013128661444337
bastia,5432,33296,red,0.11442783799561557,-0.09591490780435785
bastian,5433,44574,red,0.13586692625662722,-0.18882749228964824
bastille,5434,9158,red,-0.003931872083015939,-0.008414390580980091
bastion,5435,1866,red,-0.10418063205234464,0.021718109551416113
bastions,5436,1068,yellow,0.008182489573037076,0.18971086476024535
bastogne,5437,33075,red,0.09847571800918813,0.031973982141573994
bastos,5438,66551,red,0.1806437642111313,-0.07319453436596636
bastrop,5439,23252,red,0.16894669607559562,-0.006275318418463578
basu,5440,41305,red,0.1312091376642323,-0.12376844465008147
basuki,5441,46595,red,0.11635920349307566,-0.08813642245498113
bat,5442,23390,red,-0.23929583860277912,-0.1132640042249814
bata,5443,60275,red,0.19120703814526221,-0.094763094321693
bataan,5444,17572,red,0.05431280148686936,-0.024669453188998658
batam,5445,20563,red,0.05700074806816712,0.0685735392288966
batangas,5446,21050,red,0.12360733419893663,-0.022526492041954324
batasuna,5447,12585,red,-0.03624532715090201,-0.005921460833040723
batavia,5448,12573,red,0.0841453690481351,-0.07254648517372538
batch,5449,26171,red,-0.30336894049885726,0.022052934520915328
batchelor,5450,51504,red,0.2375703204113942,-0.14978784942115506
batches,5451,55243,red,-0.11262645111539024,0.13978386230962872
bate,5452,67132,red,0.22356132787058933,-0.1726862054731009
bateman,5453,30551,red,0.17477257759545348,-0.25604700609943065
bates,5454,5019,red,-0.020265626068614005,-0.42304359051534884
bath,5455,5089,red,-0.20897390214863082,-0.1298447004188748
bathe,5456,30257,red,0.029655074673199187,0.0812746439341941
bathed,5457,3272,red,0.055732202823077906,0.16648675914795727
bathers,5458,50497,red,0.13295420969679161,0.1910041359348979
bathhouse,5459,8505,red,0.11286395096957759,0.021025735309628705
bathing,5460,17994,red,-0.12945587823063695,0.15863657075601606
bathrobe,5461,26620,red,0.1662314268792252,0.1427570811215929
bathroom,5462,1921,red,-0.2107982483717417,0.028876466567768332
bathrooms,5463,1945,red,-0.10026660053723105,0.12182534756835312
baths,5464,4713,red,-0.0950956052321028,0.08623808645539287
bathtub,5465,8969,red,0.02780501837773474,0.08244397046980294
bathurst,5466,9442,red,0.05195351501323855,-0.1783718880081986
batic,5467,37963,red,0.15114314244603516,0.033465381303661446
batik,5468,61262,red,0.09042493218636366,0.1381895077434877
batista,5469,26736,red,0.047892235567573854,-0.23809020868503117
batiste,5470,25448,red,0.17190556249772937,-0.1591762033036561
batistuta,5471,60722,red,0.07816578516037048,-0.062171253076200465
batley,5472,25219,red,0.17631384458695418,-0.10491903101375194
batlle,5473,49929,red,0.17319480989034775,-0.06365352673848794
batman,5474,13514,red,-0.10458830697233,-0.10089821601797327
baton,5475,6874,red,-0.15176728215421018,-0.19735966346113215
batons,5476,35132,red,-0.052221360815878866,0.07109505502970748
bator,5477,53904,red,0.12355675033822322,-0.026615997012593557
batra,5478,57431,red,0.23482464835334743,-0.10416671441445069
bats,5479,33261,red,-0.20378929814221738,0.015704511856146425
batsman,5480,33845,red,-0.13140480674482324,-0.1774053969241016
batsmen,5481,46130,red,-0.15878813851577303,-0.007556078968189618
batson,5482,69504,red,0.22372968298975762,-0.11808555554058303
batt,5483,64729,red,0.23531876205258365,-0.13979857332118462
battaglia,5484,31323,red,0.20270570895058956,-0.2052785315667704
battalion,5485,3523,red,-0.23495455426266038,-0.20751625889777334
battalions,5486,12786,red,-0.17249622577525223,0.007835649424668913
battambang,5487,53754,red,0.1421862732420637,-0.00017293411022634587
batted,5488,33943,red,-0.08133045249203803,-0.16834624170500495
battelle,5489,45206,red,0.16715139765382378,-0.08521888965649407
batten,5490,11624,red,0.10949720608944975,-0.15089237807246145
batter,5491,15788,red,-0.14935117334543344,0.026851611931903076
battered,5492,10357,red,-0.3283747040742881,-0.000332437082923052
batteries,5493,6180,red,-0.26963017101061526,0.06209460724441426
battering,5494,23381,red,-0.07214869537357234,0.07919407448724193
batters,5495,36804,red,-0.10814194815166361,-0.01996289800324102
battersea,5496,1965,red,0.09302221047106354,-0.006707875388459627
battery,5497,1183,yellow,-0.3024338926468597,-0.022810278401431787
batticaloa,5498,43975,red,0.06111020807655261,-0.03362210859291891
battie,5499,27955,red,0.14322783747479492,-0.08809558229007108
battier,5500,22853,red,0.1363765631839197,-0.08850604834397922
batting,5501,40920,red,-0.23352107823115698,-0.06864578971449342
battista,5502,14776,red,0.14447450836834222,-0.18085347789075354
battisti,5503,52189,red,0.0737019714836363,-0.05773178709618435
battle,5504,1806,red,-0.47844226323043804,-0.1294099032229129
battlecruiser,5505,26836,red,0.0958982204474957,0.037718737743410405
battlecruisers,5506,26348,red,0.050509481145476216,0.03877706857103813
battled,5507,37385,red,-0.2550291342897674,-0.1199083626170614
battlefield,5508,4056,red,-0.32332905076931767,0.05312646104441583
battlefields,5509,32813,red,-0.0889415866702823,0.1465267574798743
battlefront,5510,53358,red,0.05078612515595909,0.13647036398262305
battleground,5511,41090,red,-0.2056562990573647,0.06051749868070538
battlegrounds,5512,30118,red,-0.020906012953361877,0.12242770300106884
battlements,5513,100,green,0.16677162338331478,0.17463071021754895
battles,5514,9228,red,-0.4299787825443443,-0.024149052409970288
battleship,5515,4157,red,-0.0621678141847276,-0.029819039818317607
battleships,5516,17176,red,-0.06984240344167707,0.07338104866233823
battlestar,5517,9493,red,0.13647929439580928,0.028940706643071103
battling,5518,19646,red,-0.36419584078922895,-0.04641920258664328
batty,5519,60406,red,0.1752493511844565,-0.1132479778950317
batu,5520,24179,red,0.0973929659360305,-0.03146355167557294
batumi,5521,42152,red,0.07238622208505689,0.04689589859641592
bau,5522,12048,red,0.18065474717965677,-0.10213830707930753
bauchi,5523,36340,red,0.09608477598007692,-0.003672352121896961
baucus,5524,23826,red,0.053065728438404194,-0.10097882368971917
baudelaire,5525,46805,red,0.08256454429069669,0.0013653821577996772
baudouin,5526,41642,red,0.16173088181288015,-0.11067835607905407
bauer,5527,13388,red,-0.05156809070645349,-0.3494782121976329
baugh,5528,48212,red,0.19299332817426448,-0.2202933319551747
bauhaus,5529,5353,red,0.10945104947230531,0.019064517216895328
baum,5530,30890,red,0.09180761793637367,-0.23044060723169899
bauman,5531,61302,red,0.21622614087682546,-0.17971441358527945
baumann,5532,37083,red,0.17275911220704468,-0.2256404067930283
baumgartner,5533,41508,red,0.21196403964237934,-0.2137886751652085
baur,5534,27982,red,0.25187008410684636,-0.1447439437053021
bausch,5535,36010,red,0.07761018762296479,-0.08855903111524947
bautista,5536,63285,red,0.06302509278157468,-0.26249162282099
bauxite,5537,56201,red,0.04458286074010947,0.025772950730465358
bavaria,5538,10170,red,-0.11844245799598446,-0.15496055402073283
bavarian,5539,10186,red,-0.13681557558060128,-0.043790826976600014
bavarians,5540,59155,red,0.1345793022825625,0.1333989212745038
bavasi,5541,65749,red,0.1868572797782904,-0.07873924684430567
bawdy,5542,43105,red,0.10549767929211891,0.23113520947822846
bax,5543,37262,red,0.1967252071028942,-0.08470137290614131
baxter,5544,12807,red,-0.057587579338405644,-0.33900021227477006
bay,5545,986,yellow,-0.3629113165474637,-0.24147104622609464
bayan,5546,8705,red,0.10203616172298809,-0.11223296027710189
bayard,5547,27121,red,0.19164934462858574,-0.18396441057735685
bayati,5548,52758,red,0.14060953001772997,-0.04795834958769763
bayelsa,5549,43038,red,0.09105192131837103,-0.06110606408381613
bayer,5550,35482,red,-0.08496479428572296,-0.1956990977345789
bayerische,5551,46961,red,0.08534764307267738,-0.08212341377116986
bayern,5552,43460,red,-0.15969380613441367,-0.17183819346186985
bayes,5553,58470,red,0.1047399257036489,0.008132545781651622
bayesian,5554,65742,red,0.058205717829933674,0.17582044617032186
bayeux,5555,43138,red,0.12866090314260487,0.015795306560016827
bayh,5556,65443,red,0.0629649807305712,-0.061061203542526026
bayi,5557,37927,red,0.12110906951611349,-0.02846921173026951
baykal,5558,52103,red,0.12249394298081702,-0.005790683409521978
bayless,5559,30062,red,0.1792346966491229,-0.1379349600662904
bayley,5560,18043,red,0.19634539877356344,-0.17430627010140629
bayliss,5561,55987,red,0.2025718823099272,-0.16572332784076133
